t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,er_L,et_L
14.96000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.197530,1.235276,2.956111,0.042621,-2.178167
14.98000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.188221,1.204661,2.956111,0.042621,-2.210167
15.00000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-1.927079,0.387546,0.179157,1.173971,2.956111,0.042621,-2.242167
15.02000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.170339,1.143210,2.956111,0.040847,-1.874579
15.04000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.161767,1.112380,2.956111,0.040847,-1.906579
15.06000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.153442,1.081482,2.956111,0.040847,-1.938579
15.08000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.145364,1.050518,2.956111,0.040847,-1.970579
15.10000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.137535,1.019491,2.956111,0.040847,-2.002579
15.12000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.129953,0.988402,2.956111,0.040847,-2.034579
15.14000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.122621,0.957253,2.956111,0.040847,-2.066579
15.16000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.115538,0.926047,2.956111,0.040847,-2.098579
15.18000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.108706,0.894785,2.956111,0.040847,-2.130579
15.20000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.102123,0.863470,2.956111,0.040847,-2.162579
15.22000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.927079,0.387546,0.095791,0.832103,2.956111,0.040847,-2.194579
15.24000,1.046257,2.792413,2.959080,-1.094272,-1.197257,-0.002912,-1.828452,0.401148,0.089710,0.800686,2.956111,0.040847,-2.226579
15.26000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.083881,0.769221,2.956111,0.039138,-1.859336
15.28000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.078304,0.737711,2.956111,0.039138,-1.891336
15.30000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.072979,0.706157,2.956111,0.039138,-1.923336
15.32000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.067906,0.674562,2.956111,0.039138,-1.955336
15.34000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.063087,0.642927,2.956111,0.039138,-1.987336
15.36000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.058521,0.611255,2.956111,0.039138,-2.019336
15.38000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.054208,0.579547,2.956111,0.039138,-2.051336
15.40000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.050149,0.547805,2.956111,0.039138,-2.083336
15.42000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.046344,0.516032,2.956111,0.039138,-2.115336
15.44000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.828452,0.401148,0.042793,0.484230,2.956111,0.039138,-2.147336
15.46000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.725944,0.409866,0.039497,0.452400,2.956111,0.039138,-2.179336
15.48000,0.789784,2.481466,2.959117,-0.970975,-1.300583,-0.002819,-1.725944,0.409866,0.036456,0.420545,2.956111,0.039138,-2.211336
15.50000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.033670,0.388667,2.956111,0.037865,-1.843084
15.52000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.031138,0.356767,2.956111,0.037865,-1.875084
15.54000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.028862,0.324848,2.956111,0.037865,-1.907084
15.56000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.026842,0.292912,2.956111,0.037865,-1.939084
15.58000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.025077,0.260961,2.956111,0.037865,-1.971084
15.60000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.023567,0.228997,2.956111,0.037865,-2.003084
15.62000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.022314,0.197021,2.956111,0.037865,-2.035084
15.64000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.021316,0.165037,2.956111,0.037865,-2.067084
15.66000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.020574,0.133046,2.956111,0.037865,-2.099084
15.70000,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.020088,0.101050,2.956111,2.116252,0.000000
15.71500,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.020088,0.101050,2.956111,2.116252,0.000000
15.74700,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.725944,0.409866,0.020088,0.101050,2.956111,2.116252,0.000000
15.76200,0.564766,2.146006,2.958834,-0.838206,-1.393237,-0.002778,-1.627693,0.386085,0.020088,0.101050,2.956111,2.116252,0.000000
15.77800,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.80900,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.82500,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.84000,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.87200,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.88700,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.90300,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.93400,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.95000,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.96500,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.627693,0.386085,0.020088,0.101050,2.956111,1.725498,0.000000
15.99700,0.374702,1.789716,2.958286,-0.695735,-1.465670,-0.002670,-1.548351,0.179579,0.020088,0.101050,2.956111,1.725498,0.000000
16.01200,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.02800,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.05900,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.07500,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.10600,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.12200,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.13700,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.16900,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.18400,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.20000,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.23100,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.548351,0.179579,0.020088,0.101050,2.956111,1.334781,0.000000
16.24700,0.220569,1.420689,2.957750,-0.549851,-1.480557,-0.001900,-1.546425,-0.123148,0.020088,0.101050,2.956111,1.334781,0.000000
16.26200,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.29400,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.30900,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.32500,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.35600,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.37200,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.38700,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.41900,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.43400,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.45000,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.48100,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.546425,-0.123148,0.020088,0.101050,2.956111,0.969640,0.000000
16.49700,0.102660,1.067167,2.957307,-0.410014,-1.353050,-0.002032,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.969640,0.000000
16.51200,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.54400,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.55900,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.57500,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.60600,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.62200,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.63700,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.66900,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.68400,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.71500,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.73100,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.581813,-0.122887,0.020088,0.101050,2.956111,0.654339,0.000000
16.74700,0.018174,0.755386,2.956858,-0.283703,-1.130605,-0.001834,-1.594000,0.006558,0.020088,0.101050,2.956111,0.654339,0.000000
16.77800,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.79400,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.80900,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.84000,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.85600,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.87200,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.90300,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.91900,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.93400,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.96500,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.98100,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.594000,0.006558,0.020088,0.101050,2.956111,0.407120,0.000000
16.99700,-0.037177,0.504122,2.956493,-0.181298,-0.883929,-0.000987,-1.584402,0.046636,0.020088,0.101050,2.956111,0.407120,0.000000
17.02800,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.04400,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.05900,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.09000,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.10600,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.13700,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.15300,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.16900,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.20000,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.21500,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.23100,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.584402,0.046636,0.020088,0.101050,2.956111,0.230418,0.000000
17.26200,-0.070936,0.312726,2.956314,-0.102909,-0.649608,-0.000244,-1.577271,0.009838,0.020088,0.101050,2.956111,0.230418,0.000000
17.27800,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.29400,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.32500,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.34000,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.35600,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.38700,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.40300,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.41900,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.45000,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.46500,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.577271,0.009838,0.020088,0.101050,2.956111,0.131425,0.000000
17.49700,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.131425,0.000000
17.51200,-0.088059,0.175727,2.956238,-0.046022,-0.447316,0.000350,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.131425,0.000000
17.52800,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.55900,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.57500,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.59000,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.60600,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.63700,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.65300,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.68400,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.70000,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.71500,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.579191,-0.016110,0.020088,0.101050,2.956111,0.114044,0.000000
17.74700,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.114044,0.000000
17.76200,-0.092796,0.084830,2.956206,-0.007388,-0.285252,0.000300,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.114044,0.000000
17.77800,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.80900,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.82500,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.85600,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.87200,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.88700,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.91900,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.93400,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.95000,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.98100,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.582721,-0.009346,0.020088,0.101050,2.956111,0.129750,0.000000
17.99700,-0.088655,0.030268,2.956149,0.017105,-0.163159,0.000162,-1.583164,0.002988,0.020088,0.101050,2.956111,0.129750,0.000000
18.01200,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.04400,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.05900,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.07500,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.10600,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.12200,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.13700,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.16900,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.18400,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.20000,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.23100,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.583164,0.002988,0.020088,0.101050,2.956111,0.140453,0.000000
18.24700,-0.079892,0.002404,2.956071,0.029870,-0.077210,0.000057,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140453,0.000000
18.27800,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.29400,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.30900,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.34000,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.35600,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.37200,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.40300,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.41900,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.43400,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.46500,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.48100,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581960,0.004061,0.020088,0.101050,2.956111,0.140247,0.000000
18.49700,-0.069518,-0.006839,2.955995,0.034631,-0.021629,-0.000003,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.140247,0.000000
18.52800,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.54400,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.55900,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.59000,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.60600,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.62200,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.65300,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.66900,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.68400,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.71500,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.73100,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581449,-0.000633,0.020088,0.101050,2.956111,0.132081,0.000000
18.74700,-0.059391,-0.004442,2.955851,0.034774,0.011520,-0.000070,-1.581789,-0.001916,0.020088,0.101050,2.956111,0.132081,0.000000
18.77800,-0.049593,0.005002,2.955744,0.033046,0.027965,0.000431,-1.581789,-0.001916,0.020088,0.101050,2.956111,0.118661,0.000000
18.79400,-0.049593,0.005002,2.955744,0.033046,0.027965,0.000431,-1.581789,-0.001916,0.020088,0.101050,2.956111,0.118661,0.000000
18.80900,-0.049593,0.005002,2.955744,0.033046,0.027965,0.000431,-1.581789,-0.001916,0.020088,0.101050,2.956111,0.118661,0.000000
18.84000,-0.049593,0.005002,2.955744,0.033046,0.027965,0.000431,-1.581789,-0.001916,0.020088,0.101050,2.956111,0.118661,0.000000
18.85600,-0.049593,0.005002,2.955744,0.033046,0.027965,0.000431,-1.581789,-0.001916,0.020088,0.101050,2.956111,0.118661,0.000000
