timestamp,lat,lon,alt_gps,alt_ned,north,east,down,rtk_x,rtk_y,rtk_z
1749760707.441094569,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760707.560795356,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760707.680468590,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760707.801356892,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760707.940672175,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760708.60968655,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760708.182328488,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760708.320842600,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760708.441768375,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760708.560505683,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760708.701161669,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760708.820970265,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760708.941034068,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760709.80892819,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760709.200991758,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760709.301081792,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760709.440639448,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760709.540674280,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760709.680755180,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760709.800970442,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760709.920739005,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760710.60774912,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760710.181666637,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760710.320809979,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760710.441910093,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760710.561549469,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760710.701549055,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760710.821586584,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760710.940663195,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760711.80862689,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760711.200608787,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760711.320809072,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760711.461980396,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760711.541447045,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760711.861281303,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760712.121076971,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760712.381099780,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760712.621692641,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760712.881301969,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760713.141346826,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760713.360960199,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760713.620928446,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760713.880972087,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760714.120813217,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760714.381351077,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760714.620842695,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760714.881378218,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760715.140517805,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760715.381121608,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760715.620953265,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760715.861099618,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760716.120956276,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760716.380862087,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760716.620809363,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760716.881212113,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760717.120731506,19.5942337,-99.2280873,2329.10,0.11,-0.04,-0.02,-0.10,-0.02,-0.04,0.11
1749760717.381301460,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760717.641030018,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760717.860917890,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760718.120730226,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760718.360669628,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760718.620749457,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760718.881486358,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760719.120984181,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760719.381344208,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760719.640351821,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760719.880806529,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760720.120804171,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760720.360563311,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760720.621021196,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760720.861449215,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760721.120953190,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760721.381661799,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760721.640980425,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760721.882702585,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760722.140625115,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760722.381155727,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760722.601298258,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760722.860790679,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760723.120882537,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760723.360901521,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760723.620819071,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760723.880712460,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760724.140808862,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760724.400856110,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760724.620692392,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760724.880735032,19.5942337,-99.2280874,2329.10,0.11,-0.04,-0.03,-0.10,-0.03,-0.05,0.11
1749760725.200700704,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760725.400781526,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760725.640807581,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760725.881062665,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760726.121242226,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760726.481098406,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760726.681002745,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760726.902477975,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760727.120543079,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760727.381037279,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760727.640670660,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760727.880826859,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760728.122308369,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760728.360611854,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760728.620739197,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760728.880613318,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760729.141292129,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760729.380545747,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760729.640675649,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760729.880643652,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760730.120788842,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760730.380883958,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760730.642402659,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760730.860858458,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760731.122126849,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760731.148764737,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760731.281164076,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760731.400698130,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760731.540701323,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760731.661456973,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760731.781089878,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760731.922345963,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760732.41785967,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760732.180613485,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760732.300929284,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760732.401554107,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760732.520820795,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760732.660762290,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760732.781504659,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760732.922324702,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760733.40904654,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760733.160750651,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760733.301808683,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760733.421221486,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760733.560820605,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760733.640580151,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760733.781348449,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760733.902032256,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760734.20890742,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760734.160945423,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760734.281401513,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760734.420511181,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760734.540925510,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760734.681020896,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760734.800766282,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760734.940324727,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760735.60750544,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760735.160989821,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760735.280869290,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760735.400843449,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760735.540819631,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760735.660827423,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760735.801597576,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760735.922307303,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760736.40360938,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760736.180771306,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760736.301143522,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760736.421791456,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760736.521226618,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760736.660521953,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760736.781220255,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760736.921137396,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760737.40762779,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760737.160896076,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760737.301198794,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760737.421124599,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760737.540824255,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760737.681225502,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760737.821297366,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760737.942154008,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760738.20932699,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760738.160546569,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760738.281017602,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760738.420957174,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760738.541152329,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760738.660752334,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760738.781209575,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760738.922556476,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760739.41188395,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760739.180338829,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760739.300786309,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760739.421289534,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760739.560741256,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760739.680692788,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760739.800965673,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760739.902635701,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760740.21196898,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760740.160670059,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760740.301146411,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760740.401274292,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760740.540397877,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760740.661060530,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760740.800465818,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760740.921164215,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760741.40281617,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760741.180570604,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760741.301349387,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760741.420829868,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760741.560322549,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760741.680770893,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760741.881552074,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760742.140798139,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760742.381080475,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760742.640718196,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760742.860608804,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760743.120981293,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760743.381092208,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760743.640681255,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760743.901001167,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760744.140791043,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760744.380507477,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760744.621122875,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760744.882608861,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760745.160699896,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760745.401574244,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760745.621397040,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760745.880705951,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760746.141024997,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760746.400904801,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760746.640804597,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760746.881526173,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760747.121017256,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760747.381147912,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760747.641076932,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760747.901108162,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760748.121399896,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760748.381302162,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760748.640701537,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760748.900492761,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760749.141671369,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760749.380806187,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760749.640546817,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760749.881179972,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760750.140763062,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760750.401307678,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
